SiteYear,masterid,stationcode,sampledate,evaluator,hydromodcomments,fullyarmored,fullyarmoredcomments,area.SqMile,precip.Inch,valleyslope,valleywidth.Meter,giscomments,d50estimate,d50,d50comments,bankheightl1,bankheightl2,bankheightl3,bankheightr1,bankheightr2,bankheightr3,bankheightcomments,bankanglel1,bankanglel2,bankanglel3,bankangler1,bankangler2,bankangler3,bankanglecomments,streambedstate,streambedstatecomments,armoringpotential,armoringpotentialcomments,GradeCtrl.Hydromod,GradeCtrlComnts.Hydromod,lateralsusceptibilityl,lateralsusceptibilityr,lateralsusceptibilitycomments,Q10,VertSuscept,LatRatingL1,LatRatingL2,LatRatingL3,LatRatingR1,LatRatingR2,LatRatingR3,AverageLatSuscept,Year,stationname,latitude,longitude,huc,county,smcshed,smc_lu,psa_lu,probabilistic,new_lat,new_long,regionalboardnumber,psa6c,psa9c,psa10c,eco_ii_2010,eco_iii_2010,ag_2000_1k,ag_2000_5k,ag_2000_ws,code_21_2000_1k,code_21_2000_5k,code_21_2000_ws,urban_2000_1k,urban_2000_5k,urban_2000_ws,roaddens_1k,roaddens_5k,roaddens_ws,paved_int_1k,paved_int_5k,paved_int_ws,invdamdist,ag_2011_1k,ag_2011_5k,ag_2011_ws,urban_2011_1k,urban_2011_5k,urban_2011_ws,forest_2011_1k,forest_2011_5k,forest_2011_ws,pasture_2011_1k,pasture_2011_5k,pasture_2011_ws,row_crops_2011_1k,row_crops_2011_5k,row_crops_2011_ws,channeltype,structurewidth,structureshape,structureshapecomments,rightsideofstructure,rightvegetation,rightsidecomments,leftsideofstructure,leftvegetation,leftsidecomments,bottom,bottomcomments,vegetation,lowflowpresence,lowflowwidth,gradecontrolpresence,gradecontrollocation,GradeCtrlComnts.ChEn,channelmodcomments,CRAM.Index,CRAM.Biotic,CRAM.Buffer,CRAM.Hydrology,CRAM.Physical,csci,ASCI.diatoms,ASCI.hybrid,ASCI.sba,ipi,ipi_percentile,ev_flowhab,ev_flowhab_score,h_aqhab,h_aqhab_pred,h_aqhab_score,h_subnat,h_subnat_score,pct_safn,pct_safn_pred,pct_safn_score,xcmg,xcmg_pred,xcmg_score,ipi_qa,ev_flowhab_qa,h_aqhab_qa,h_subnat_qa,xcmg_qa,pct_rc
SMC00206_2017,SMC00206,SMC00206,6/22/2017,Scott Johnson,,No,,34.7,20.1,0.004,426,,NA,1,SA,40,40,40,40,40,40,,18,14,35,13,11,43,,A,NA,N/A,NA,N/A,NA,5,5,NA,113.6070887,High,VERY HIGH,VERY HIGH,VERY HIGH,VERY HIGH,VERY HIGH,VERY HIGH,VERY HIGH,2017,,33.54359,-117.65963,901,Orange,San Juan,Urban,Other,TRUE,33.5451478,-117.65998,9,SC,SCx,SCx,Xeric,85,0,0,0,10.0965,12.6071,10.0253,7,48,23,0.5730892,8.197486,4.734978,0,14,207,0,0,0,0,8,47.89112,22.88888,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Absent,NA,NA,NA,83,94.44,86.42,75,75,0.78483074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SMC00206_2018,SMC00206,SMC00206,5/31/2018,Brianna Jones,,No,NA,34.7,20.1,0,386,,,1,SA,0.4,0.4,0.4,0.4,0.4,0.4,,20,38,30,15,40,15,,A,,,,,NA,5,5,,113.6070887,High,VERY HIGH,VERY HIGH,VERY HIGH,VERY HIGH,VERY HIGH,VERY HIGH,VERY HIGH,2018,,33.54359,-117.65963,901,Orange,San Juan,Urban,Other,TRUE,33.5451478,-117.65998,9,SC,SCx,SCx,Xeric,85,0,0,0,10.0965,12.6071,10.0253,7,48,23,0.5730892,8.197486,4.734978,0,14,207,0,0,0,0,8,47.89112,22.88888,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Absent,NA,NA,NA,85,91.67,86.42,75,87.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SMC00206_2019,SMC00206,SMC00206,6/4/2019,Alexis Wallengren,,No,NA,34.7,20.1,0.004,323,,-88,0.53,NA,0.65,0.4,0.65,0.65,0.4,0.65,,77,48,19,30,40,19,,A,,NR,NR,NR,,5,5,,113.6070887,High,VERY HIGH,VERY HIGH,VERY HIGH,VERY HIGH,VERY HIGH,VERY HIGH,VERY HIGH,2019,,33.54359,-117.65963,901,Orange,San Juan,Urban,Other,TRUE,33.5451478,-117.65998,9,SC,SCx,SCx,Xeric,85,0,0,0,10.0965,12.6071,10.0253,7,48,23,0.5730892,8.197486,4.734978,0,14,207,0,0,0,0,8,47.89112,22.88888,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Absent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.93,0.29,6,1,22,1.05,1,23,1,53,41.8,0.64,58,134.25,0.3,0.05,0.3,0.55,0.05,0.5,1
SMC00254_2017,SMC00254,SMC00254,6/29/2017,Karin Wisenbaker,,Yes,,5.1,12.9,-0.004,26200,"Drops in elevation at 500m upstream according to Google Earth; Not a real valley, west end connects to Pacific Ocean",NA,-88,RC,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,NA,,NA,,NA,1,1,NA,15.22642521,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,2017,Moody Creek,33.83758,-118.05377,845,Orange,San Gabriel,SMC_out,Other,TRUE,33.8373974,-118.05403,8,SC,SCx,SCx,Xeric,85,0,0,0,2.8197,6.0547,4.7675,96,94,95,14.24003,15.26905,14.67668,3,4,4,0,0,0,0,95,93.32035,94.69687,NA,NA,NA,NA,NA,NA,NA,NA,NA,Engineered,10 to 50 m,Rectangular,NA,Concrete,No,NA,Concrete,No,NA,Concrete,NA,Not Recorded,Absent,NA,Absent,NA,NA,NA,39,33.33,62.5,33.33,25,0.2995637,0.478679791,0.343185353,0.663966537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SMC00271_2015,SMC00271,SMC00271,8/13/2015,Karin Wisenbaker,,No,NA,9.6,27.6,0.04,142,,300,62.5,,0.7,0.8,0.65,0.7,0.8,0.65,NA,40,60,40,35,30,20,,C,NA,,NA,,NA,3,3,NA,47.416969,LOW,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,2015,NA,34.5485,-119.16547,403,Ventura,Santa Clara,Open,Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Absent,NA,NA,NA,85,80.56,93.29,91.67,75,0.81373999,NA,NA,NA,0.79,0.05,15,1,23,1.04,1,24,1,73,41.81,0.36,29,134.95,0.13,0.04,0.3,0.45,0.04,0.45,3
SMC00271_2017,SMC00271,SMC00271,4/20/2017,Wendy Willis,,No,,9.6,27.6,0.024,82,,NA,60,,0.4,0.8,1,0.4,0.8,1,,30,22,43,24,33,48,,C,NA,N/A,NA,N/A,NA,3,2,NA,47.416969,LOW,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,2017,NA,34.5485,-119.16547,403,Ventura,Santa Clara,Open,Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Absent,NA,NA,NA,82,77.78,93.29,83.33,75,0.84522355,1.312319579,1.066232582,1.008057459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SMC00271_2018,SMC00271,SMC00271,6/25/2018,Alexis Wallengren,,No,NA,9.6,27.6,0.022,72,,,20,,1,0.5,0.7,0.9,0.9,0.8,,5,10,15,15,20,15,,C,,,,,NA,2,2,,47.416969,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,2018,NA,34.5485,-119.16547,403,Ventura,Santa Clara,Open,Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Absent,NA,NA,NA,81,72.22,93.29,83.33,75,NA,NA,NA,NA,0.91,0.22,15,1,23,1.02,1,24,1,34,41.81,0.87,29,134.25,0.14,0.04,0.3,0.45,0.04,0.5,2
SMC00271_2019,SMC00271,SMC00271,6/19/2019,Alexis Wallengren,,No,NA,9.6,27.6,0.022,59,,-88,20,NA,0.7,0.7,0.7,0.7,0.7,0.7,,36,50,24,14,30,32,,B,,C,NR,NR,,3,3,,47.416969,Unk,LOW,LOW,LOW,LOW,LOW,LOW,LOW,2019,NA,34.5485,-119.16547,403,Ventura,Santa Clara,Open,Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Absent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.96,0.36,16,1,20,1.02,1,22,1,38,41.81,0.82,55,136.42,0.27,0.05,0.3,0.55,0.05,0.5,2
SMC00318_2019,SMC00318,SMC00318,8/7/2019,Karin Wisenbaker,,Yes,NA,822.6,20.9,0.002,1255,"""Valley"" measured as width of watershed (as determined by StreamStats) upstream of site.",-88,5660,NA,-88,-88,-88,-88,-88,-88,,-88,-88,-88,-88,-88,-88,,C,,NR,NR,NR,,1,1,,1839.012314,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,2019,,33.81287,-118.20558,412,Los Angeles,Los Angeles,Urban,Urban,TRUE,33.8130527,-118.20559,4,SC,SCx,SCx,Xeric,85,0,0,0,1.3532,5.053,10.6788,93,89,50,13.70396,13.78195,8.157091,2,24,1730,0,0,0,0,91,88.40036,50.50387,NA,NA,NA,NA,NA,NA,NA,NA,NA,Engineered,100+ m,Trapezoidal,,Concrete,No,,Concrete,No,,Concrete,,No,Present,5+ m,Absent,NR,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.81,0.06,6,1,10,1.27,1,16,1,29,43.2,0.29,43,136.36,0.2,0.04,0.3,0.45,0.04,0.45,54
SMC00382_2018,SMC00382,SMC00382,6/21/2018,Alexis Wallengren,,Yes,NA,2.9,15.7,0.008,550,Measured Valley Width using Stream Stats basin width due to highly urbanized landscape,,-88,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,NA,1,1,,10.83894005,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,2018,,34.04437,-117.99413,405,Los Angeles,San Gabriel,SMC_out,Urban,TRUE,34.0444783,-117.9951,4,SC,SCx,SCx,Xeric,85,0,0,0,3.4014,3.4014,3.4014,97,97,97,13.6817,13.6817,13.6817,0,0,0,0,0,0,0,95,95.2381,95.2381,NA,NA,NA,NA,NA,NA,NA,NA,NA,Engineered,<5 m,Rectangular,NA,Concrete,No,NA,Concrete,No,NA,Concrete,NA,Not Recorded,Absent,NA,Absent,NA,NA,NA,25,25,25,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SMC00440_2018,SMC00440,SMC00440,5/23/2018,Brianna Jones,,No,NA,2.6,20.5,0.024,47,,,13,,2.5,2.5,2.5,2.5,3,3,,40,25,30,45,30,45,,B,,C,,C,NA,5,5,,12.10417264,MEDIUM,VERY HIGH,VERY HIGH,VERY HIGH,VERY HIGH,VERY HIGH,VERY HIGH,VERY HIGH,2018,,34.28658,-118.52966,412,Los Angeles,Los Angeles,Urban,Other,TRUE,34.2861499,-118.52907,4,SC,SCx,SCx,Xeric,85,0,0,0,22.2628,11.8321,11.8321,4,2,2,3.835493,3.512485,3.512485,0,1,1,0,0,0,0,13,4.288219,4.288219,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,NR,NR,,NR,NR,,NR,NR,,NR,,NR,NR,NR,Absent,NR,,,67,50,82.92,58.33,75,0.68133891,NA,NA,NA,0.99,0.46,5,1,16,1.06,1,18,1,39,41.8,0.8,67,134.21,0.36,0.21,0.3,1.91,0.21,0.27,2
SMC00480_2018,SMC00480,SMC00480,7/2/2018,Karin Wisenbaker,,No,NA,17.2,37.3,0.06,139,,,30,,1,0.8,2.5,1.5,0.8,3.5,,70,20,80,75,20,80,,B,,A,,C,NA,3,3,,99.30780272,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,2018,,34.23434,-117.73155,405,Los Angeles,San Gabriel,Open,Other,TRUE,34.2342633,-117.73221,4,SC,SCm,SCm,Mountain,8,0,0,0,0.6142,2.1508,1.4595,0,0,0,1.10608,0.6811091,0.4238402,4,16,16,0,0,0,0,0,0,0.00202204,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Absent,NA,NA,NA,73,58.33,93.29,91.67,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SMC00520_2015,SMC00520,SMC00520,8/26/2015,Karin Wisenbaker,LAR00520,No,NA,110,30,0.013962023,149,,40,1.03,,0.5,0.65,0.65,0.5,0.65,0.65,NA,24,23,18,18,25,20,,A,NA,,NA,,NA,4,1,NA,421.9420667,High,HIGH,HIGH,HIGH,LOW,LOW,LOW,MEDIUM,2015,,34.29626,-118.28252,412,Los Angeles,Los Angeles,Open,Other,TRUE,34.2959145,-118.28307,4,SC,SCm,SCm,Mountain,8,0,0,0,12.9531,5.929,3.0699,6,1,0,0.7316948,0.1303121,0.2394997,1,4,31,0,0,0,0,7,1.719678,0.3972685,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Absent,NA,NA,NA,77,80.56,82.92,83.33,62.5,0.88251419,NA,NA,NA,0.93,0.28,18,1,25,1.06,1,23,1,60,41.8,0.55,65,134.26,0.34,0.05,0.3,0.55,0.05,0.45,1
SMC00544_2019,SMC00544,SMC00544,6/27/2019,Karin Wisenbaker,,No,NA,1.9,27.2,0.064,66,,-88,-88,NA,9.5,6,2,4,3,1.5,,55,80,60,45,770,40,,B,,C,,C,,4,4,,11.45490555,MEDIUM,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,2019,,34.14677,-117.74153,405,Los Angeles,San Gabriel,SMC_out,Other,TRUE,34.1467739,-117.74153,4,SC,SCx,SCx,Mountain,8,0,0,0,8.6269,3.8022,3.8022,3,1,1,2.453814,1.665301,1.665301,0,1,1,0,0,0,0,2,0.5357143,0.5357143,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Absent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SMC00608_2018,SMC00608,SMC00608,6/27/2018,Karin Wisenbaker,,Yes,NA,7.1,22,0.012,2642,Valley is extent of flat urban watershed in StreamStats,,-88,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,NA,1,1,,30.62795858,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,2018,,34.12344,-117.90223,405,Los Angeles,San Gabriel,SMC_out,Urban,TRUE,34.1234431,-117.90224,4,SC,SCx,SCx,Xeric,85,0,0,0,8.6458,21.0002,15.5302,91,59,34,11.63465,8.800359,5.637659,5,27,39,0,0,0,0,90,60.46608,34.13669,NA,NA,NA,NA,NA,NA,NA,NA,NA,Engineered,5 to 10 m,Rectangular,,Concrete,No,,Concrete,No,,Grouted rock,,No,Absent,NR,Absent,NR,,,35,25,55.17,33.33,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SMC00608_2019,SMC00608,SMC00608,7/22/2019,Alexis Wallengren,,Yes,NA,7.1,22,0.012,724,"""Valley"" measured as width of watershed (as determined by StreamStats) upstream of site.",-88,-88,NA,-88,-88,-88,-88,-88,-88,,-88,-88,-88,-88,-88,-88,,C,,NR,NR,NR,,1,1,,30.62795858,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,2019,,34.12344,-117.90223,405,Los Angeles,San Gabriel,SMC_out,Urban,TRUE,34.1234431,-117.90224,4,SC,SCx,SCx,Xeric,85,0,0,0,8.6458,21.0002,15.5302,91,59,34,11.63465,8.800359,5.637659,5,27,39,0,0,0,0,90,60.46608,34.13669,NA,NA,NA,NA,NA,NA,NA,NA,NA,Engineered,5 to 10 m,Rectangular,,Concrete,No,,Concrete,No,,Grouted rock,,No,Absent,NR,Absent,NR,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SMC00670_2015,SMC00670,SMC00670,6/23/2015,Karin Wisenbaker,,Yes,NA,7.5,15.2,0.005980265,9716,,-88,5660,Concrete Channel,0.5,0.5,0.5,0.5,0.5,0.5,NA,90,90,90,90,90,90,,C,NA,,NA,,NA,1,1,NA,24.1646598,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,2015,,33.86925,-117.90916,845,Orange,San Gabriel,Urban,Urban,TRUE,33.8686273,-117.90923,8,SC,SCx,SCx,Xeric,85,0,0,0,0,15.0064,19.5314,100,79,67,14.4371,12.55149,11.73483,5,24,82,0,0,0,0,100,78.5835,68.24944,NA,NA,NA,NA,NA,NA,NA,NA,NA,Engineered,5 to 10 m,Rectangular,NA,Concrete,No,NA,Concrete,No,NA,Concrete,NA,No,Absent,NA,Absent,NA,NA,NA,37,27.78,62.5,33.33,25,0.57497012,NA,NA,NA,0.76,0.03,20,1,11,1.04,1,18,1,60,41.74,0,48,134.25,0.25,0.04,0.3,0.45,0.04,0.41,62
SMC00670_2018,SMC00670,SMC00670,6/12/2018,Karin Wisenbaker,,Yes,NA,7.5,15.2,0.006,506,Measured Valley Width using Stream Stats basin width due to highly urbanized landscape,,-88,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,,,,,,NA,1,1,,24.1646598,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,2018,,33.86925,-117.90916,845,Orange,San Gabriel,Urban,Urban,TRUE,33.8686273,-117.90923,8,SC,SCx,SCx,Xeric,85,0,0,0,0,15.0064,19.5314,100,79,67,14.4371,12.55149,11.73483,5,24,82,0,0,0,0,100,78.5835,68.24944,NA,NA,NA,NA,NA,NA,NA,NA,NA,Engineered,5 to 10 m,Rectangular,NA,Concrete,No,NA,Concrete,No,NA,Concrete,NA,No,Absent,NA,Absent,NA,NA,NA,36,25,62.5,33.33,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SMC00686_2019,SMC00686,SMC00686,8/7/2019,Karin Wisenbaker,,No,NA,2.4,17.8,0.014,819,"Creek goes underground 122 m upstream of point, so slope path was shortened.",-88,-88,NA,0.6,0.7,0.45,0.65,0.6,0.9,,10,10,10,20,40,30,,A,,NR,NR,NR,,2,2,,10.12663148,High,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,2019,,34.0322,-117.83819,405,Los Angeles,San Gabriel,SMC_out,Urban,TRUE,34.032203,-117.8382,4,SC,SCx,SCx,Xeric,85,0,0,0,25.0328,26.9258,26.9258,68,47,47,10.69333,8.370404,8.370404,1,2,2,0,0,0,0,68,49.22525,49.22525,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,NR,NR,,NR,NR,,NR,NR,,NR,,NR,NR,NR,Present,Within 10 m upstream,Within 10 m downstream,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SMC00702_2019,SMC00702,SMC00702,6/6/2019,Alexis Wallengren,,Yes,NA,33.3,17.1,0.006,707,"""Valley"" measured as width of watershed (as determined by StreamStats) upstream of site.",-88,5660,NA,-88,-88,-88,-88,-88,-88,,-88,-88,-88,-88,-88,-88,,C,,NR,NR,NR,,1,1,,96.78126886,LOW,LOW,LOW,LOW,LOW,LOW,LOW,LOW,2019,,33.87795,-118.00297,845,Orange,San Gabriel,Urban,Urban,TRUE,33.8779562,-118.00298,8,SC,SCx,SCx,Xeric,85,0,0,0,0,17.545,16.5961,100,77,43,14.54039,12.45282,7.447011,4,18,129,0,0,0,0,100,80.5234,43.20326,NA,NA,NA,NA,NA,NA,NA,NA,NA,Engineered,10 to 50 m,Rectangular,NA,Concrete,No,NA,Concrete,No,NA,Concrete,NA,No,Present,1 to 5 m,Absent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.77,0.03,14,1,6,1.21,1,1,0.53,1,43.27,1,1,136.62,0,0.04,0.3,0.45,0.04,0.45,17
SMC00873_2015,SMC00873,SMC00873,4/23/2015,Karin Wisenbaker,,No,NA,4.3,17.4,0.067858854,77,,65,15,,0.5,0.55,0.6,0.5,0.55,0.6,NA,10,15,15,10,25,15,,B,NA,C,NA,C,NA,5,5,NA,16.52716265,MEDIUM,VERY HIGH,VERY HIGH,VERY HIGH,VERY HIGH,VERY HIGH,VERY HIGH,VERY HIGH,2015,,33.59849,-117.62668,901,Orange,San Juan,Urban,Other,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Absent,NA,NA,NA,76,72.22,90.29,66.67,75,0.72368529,NA,NA,NA,0.95,0.33,9,1,24,1.02,1,23,1,50,41.81,0.68,61,134.25,0.32,0.04,0.3,0.45,0.04,0.45,1
SMC00873_2017,SMC00873,SMC00873,4/12/2017,Karin Wisenbaker,,No,,4.3,17.4,0.028,91,,NA,1,SA,0.7,0.7,0.5,0.55,0.7,0.5,,90,20,30,10,40,25,,A,NA,N/A,NA,N/A,NA,5,5,NA,16.52716265,High,VERY HIGH,VERY HIGH,VERY HIGH,VERY HIGH,VERY HIGH,VERY HIGH,VERY HIGH,2017,,33.59849,-117.62668,901,Orange,San Juan,Urban,Other,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Absent,NA,NA,NA,82,75,90.29,75,87.5,0.55965967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SMC00873_2018,SMC00873,SMC00873,4/17/2018,Brianna Jones,,No,NA,4.3,17.4,0.016,694,,,29,,0.7,0.7,0.6,0.6,0.7,0.6,,10,36,28,34,24,25,,A,,,,,NA,5,5,,16.52716265,High,VERY HIGH,VERY HIGH,VERY HIGH,VERY HIGH,VERY HIGH,VERY HIGH,VERY HIGH,2018,,33.59849,-117.62668,901,Orange,San Juan,Urban,Other,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Absent,NA,NA,NA,66,61.11,82.92,58.33,62.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SMC00873_2019,SMC00873,SMC00873,5/10/2019,Karin Wisenbaker,,No,NA,4.3,17.4,0.022,24,,-88,20,NA,3,4,5,3,4,5,,45,70,80,45,70,75,,B,,C,NR,NR,,5,5,,16.52716265,Unk,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,2019,,33.59849,-117.62668,901,Orange,San Juan,Urban,Other,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Absent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.94,0.3,15,1,19,1.06,1,20,1,52,41.8,0.65,59,134.26,0.31,0.07,0.3,0.73,0.07,0.55,1
SMC00926_2018,SMC00926,SMC00926,6/12/2018,Karin Wisenbaker,,No,NA,3.6,15.8,0.008,828,Valley is extent of flat urban watershed in StreamStats,,40,GC,1.03,1.15,1,1.13,1.1,1,,15,30,25,10,10,10,,A,,,,,NA,2,2,,13.14640345,High,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,2018,,33.90739,-117.88296,845,Orange,San Gabriel,Urban,Urban,TRUE,33.9074099,-117.88296,8,SC,SCx,SCx,Xeric,85,0,1,1,2.4166,28.9032,28.4977,96,50,47,19.25031,11.34168,10.70897,6,40,40,0,0,1,1,94,54.77209,51.58931,NA,NA,NA,NA,NA,NA,NA,NA,NA,Engineered,5 to 10 m,Natural,NA,Earthen,Yes,NA,Earthen,Yes,NA,Soft/Natural,NA,Not Recorded,Absent,NA,Absent,NA,road crossing downstream; weir upstream,no artificial structures but grading of banks (in a park),51,69.44,30.17,66.67,37.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
